id,type,name,external_id
attack-pattern--4bf5845d-a814-4490-bc5c-ccdee6043025,attack-pattern,AppCert DLLs,T1182
attack-pattern--4cbc6a62-9e34-4f94-8a19-5c1a11392a49,attack-pattern,CMSTP,T1218.003
attack-pattern--4d2a5b3e-340d-4600-9123-309dd63c9bf8,attack-pattern,SSH Hijacking,T1563.001
attack-pattern--4eb28bed-d11a-4641-9863-c2ac017d910a,attack-pattern,Disable Windows Event Logging,T1562.002
attack-pattern--4eeaf8a9-c86b-4954-a663-9555fb406466,attack-pattern,Scheduled Transfer,T1029
attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541,attack-pattern,SMB/Windows Admin Shares,T1021.002
attack-pattern--4fd8a28b-4b3a-4cd6-a8cf-85ba5f824a7f,attack-pattern,Implant Internal Image,T1525
attack-pattern--4fe28b27-b13c-453e-a386-c2ef362a573b,attack-pattern,Protocol Tunneling,T1572
attack-pattern--4ff5d6a8-c062-4c68-a778-36fc5edd564f,attack-pattern,Control Panel,T1218.002
attack-pattern--4ffc1794-ec3b-45be-9e52-42dbcb2af2de,attack-pattern,Network Address Translation Traversal,T1599.001
attack-pattern--506f6f49-7045-4156-9007-7474cb44ad6d,attack-pattern,Upload Tool,T1608.002
attack-pattern--5095a853-299c-4876-abd7-ac0050fb5462,attack-pattern,Security Support Provider,T1547.005
attack-pattern--514ede4c-78b3-4d78-a38b-daddf6217a79,attack-pattern,Winlogon Helper DLL,T1004
attack-pattern--519630c5-f03f-4882-825c-3af924935817,attack-pattern,Binary Padding,T1009
attack-pattern--51a14c76-dd3b-440b-9c20-2bf91d25a814,attack-pattern,Use Alternate Authentication Material,T1550
attack-pattern--51dea151-0898-4a45-967c-3ebee0420484,attack-pattern,Remote Desktop Protocol,T1076
attack-pattern--51e54974-a541-4fb6-a61b-0518e4c6de41,attack-pattern,Threat Intel Vendors,T1597.001
attack-pattern--51ea26b1-ff1e-4faa-b1a0-1114cd298c87,attack-pattern,Exfiltration Over Other Network Medium,T1011
attack-pattern--52759bf1-fe12-4052-ace6-c5b0cf7dd7fd,attack-pattern,Network Device Configuration Dump,T1602.002
attack-pattern--5282dd9a-d26d-4e16-88b7-7c0f4553daf4,attack-pattern,Gather Victim Identity Information,T1589
attack-pattern--52d40641-c480-4ad5-81a3-c80ccaddf82d,attack-pattern,Authentication Package,T1131
attack-pattern--52f3d5a6-8a0f-4f82-977e-750abf90d0b0,attack-pattern,Extra Window Memory Injection,T1181
attack-pattern--5372c5fe-f424-4def-bcd5-d3a8e770f07b,attack-pattern,Disable or Modify System Firewall,T1562.004
attack-pattern--53ac20cd-aca3-406e-9aa0-9fc7fdc60a5a,attack-pattern,Archive Collected Data,T1560
attack-pattern--53bfc8bf-8f76-4cd7-8958-49a884ddb3ee,attack-pattern,Launchctl,T1152
attack-pattern--543fceb5-cb92-40cb-aacf-6913d4db58bc,attack-pattern,SIP and Trust Provider Hijacking,T1553.003
attack-pattern--54456690-84de-4538-9101-643e26437e09,attack-pattern,Domain Generation Algorithms,T1483
attack-pattern--544b0346-29ad-41e1-a808-501bb4193f47,attack-pattern,Browser Session Hijacking,T1185
attack-pattern--54a649ff-439a-41a4-9856-8d144a2551ba,attack-pattern,Remote Services,T1021
attack-pattern--54b4c251-1f0e-4eba-ba6b-dbc7a6f6f06b,attack-pattern,Mail Protocols,T1071.003
attack-pattern--54ca26f3-c172-4231-93e5-ccebcac2161f,attack-pattern,Hybrid Identity,T1556.007
attack-pattern--5502c4e9-24ef-4d5f-8ee9-9e906c2f82c4,attack-pattern,Vulnerability Scanning,T1595.002
attack-pattern--55bb4471-ff1f-43b4-88c1-c9384ec47abf,attack-pattern,Cloud API,T1059.009
attack-pattern--55fc4df0-b42c-479a-b860-7a6761bcaad0,attack-pattern,Search Open Technical Databases,T1596
attack-pattern--562e9b64-7239-493d-80f4-2bff900d9054,attack-pattern,Disable or Modify Linux Audit System,T1562.012
attack-pattern--564998d8-ab3e-4123-93fb-eccaa6b9714a,attack-pattern,Rogue Domain Controller,T1207
attack-pattern--565275d5-fcc3-4b66-b4e7-928e4cac6b8c,attack-pattern,Code Signing Policy Modification,T1553.006
attack-pattern--56e0d8b8-3e25-49dd-9050-3aa252f5aa92,attack-pattern,Deploy Container,T1610
attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59,attack-pattern,File Deletion,T1107
attack-pattern--56ff457d-5e39-492b-974c-dfd2b8603ffe,attack-pattern,Private Keys,T1145
attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,attack-pattern,Modify Registry,T1112
attack-pattern--573ad264-1371-4ae0-8482-d2673b719dba,attack-pattern,Launch Daemon,T1543.004
attack-pattern--57a3d31a-d04f-4663-b2da-7df8ec3f8c9d,attack-pattern,Cloud Infrastructure Discovery,T1580
attack-pattern--58a3e6aa-4453-4cc8-a51f-4befe80b31a8,attack-pattern,Credentials from Web Browsers,T1555.003
attack-pattern--58af3705-8740-4c68-9329-ec015a7013c2,attack-pattern,Path Interception by Search Order Hijacking,T1574.008
attack-pattern--5909f20f-3c39-4795-be06-ef1ea40d350b,attack-pattern,Defacement,T1491
attack-pattern--59bd0dec-f8b2-4b9a-9141-37a1e6899761,attack-pattern,Unused/Unsupported Cloud Regions,T1535
attack-pattern--59ff91cd-1430-4075-8563-e6f15f4f9ff5,attack-pattern,DHCP Spoofing,T1557.003
attack-pattern--5ad95aaa-49c1-4784-821d-2e83f47b079b,attack-pattern,AppleScript,T1155
attack-pattern--5b0ad6f8-6a16-4966-a4ef-d09ea6e2a9f5,attack-pattern,Remote Service Session Hijacking,T1563
attack-pattern--5bfccc3f-2326-4112-86cc-c1ece9d8a2b5,attack-pattern,Binary Padding,T1027.001
attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,attack-pattern,Web Shell,T1505.003
attack-pattern--5d2be8b9-d24c-4e98-83bf-2f5f79477163,attack-pattern,Group Policy Modification,T1484.001
attack-pattern--5e4a2073-9643-44cb-a0b5-e7f4048446c7,attack-pattern,Browser Information Discovery,T1217
attack-pattern--60b508a1-6a5e-46b1-821a-9f7b78752abf,attack-pattern,Private Keys,T1552.004
attack-pattern--60c4b628-4807-4b0b-bbf5-fdac8643c337,attack-pattern,Server,T1583.004
attack-pattern--60d0c01d-e2bf-49dd-a453-f8a9c9fa6f65,attack-pattern,Windows Remote Management,T1021.006
attack-pattern--613d08bc-e8f4-4791-80b0-c8b974340dfd,attack-pattern,Exfiltration Over Bluetooth,T1011.001
attack-pattern--6151cbea-819b-455a-9fa6-99a1cc58797d,attack-pattern,Default Accounts,T1078.001
attack-pattern--61afc315-860c-4364-825d-0d62b2e91edc,attack-pattern,Time Providers,T1547.003
attack-pattern--62166220-e498-410f-a90a-19d4339d4e99,attack-pattern,Image File Execution Options Injection,T1183
attack-pattern--62b8c999-dcc0-4755-bd69-09442d9359f5,attack-pattern,Rundll32,T1085
attack-pattern--62dfd1ca-52d5-483c-a84b-d6e80bf94b7b,attack-pattern,Modify Existing Service,T1031
attack-pattern--63220765-d418-44de-8fae-694b3912317d,attack-pattern,Trap,T1546.005
attack-pattern--633a100c-b2c9-41bf-9be5-905c1b16c825,attack-pattern,Dynamic Linker Hijacking,T1574.006
attack-pattern--635cbe30-392d-4e27-978e-66774357c762,attack-pattern,Local Account,T1136.001
attack-pattern--64196062-5210-42c3-9a02-563a0d1797ef,attack-pattern,Communication Through Removable Media,T1092
attack-pattern--6495ae23-3ab4-43c5-a94f-5638a2c31fd2,attack-pattern,Clear Windows Event Logs,T1070.001
attack-pattern--65013dd2-bc61-43e3-afb5-a14c4fa7437a,attack-pattern,Email Accounts,T1585.002
attack-pattern--650c784b-7504-4df7-ab2c-4ea882384d1e,attack-pattern,LLMNR/NBT-NS Poisoning and SMB Relay,T1557.001
attack-pattern--65917ae0-b854-4139-83fe-bf2441cf0196,attack-pattern,File and Directory Permissions Modification,T1222
attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90,attack-pattern,LSASS Memory,T1003.001
attack-pattern--6636bc83-0611-45a6-b74f-1f3daf635b8e,attack-pattern,At (Linux),T1053.001
attack-pattern--66f73398-8394-4711-85e5-34c8540b22a5,attack-pattern,Hooking,T1179
attack-pattern--67073dde-d720-45ae-83da-b12d5e73ca3b,attack-pattern,Active Scanning,T1595
attack-pattern--6747daa2-3533-4e78-8fb8-446ebb86448a,attack-pattern,Plist Modification,T1547.011
attack-pattern--67720091-eee3-4d2d-ae16-8264567f6f5b,attack-pattern,Abuse Elevation Control Mechanism,T1548
attack-pattern--677569f9-a8b0-459e-ab24-7f18091fa7bf,attack-pattern,Create Process with Token,T1134.002
attack-pattern--6831414d-bb70-42b7-8030-d4e06b2660c9,attack-pattern,Setuid and Setgid,T1548.001
attack-pattern--6836813e-8ec8-4375-b459-abb388cb1a35,attack-pattern,Winlogon Helper DLL,T1547.004
attack-pattern--6856ddd6-2df3-4379-8b87-284603c189c3,attack-pattern,System Firmware,T1019
attack-pattern--68a0c5ed-bee2-4513-830d-5b0d650139bd,attack-pattern,Distributed Component Object Model,T1021.003
attack-pattern--68c96494-1a50-403e-8844-69a6af278c68,attack-pattern,Change Default File Association,T1042
attack-pattern--68f7e3a1-f09f-4164-9a62-16b648a0dd5a,attack-pattern,Regsvr32,T1117
attack-pattern--692074ae-bb62-4a5e-a735-02cb6bde458c,attack-pattern,Password Spraying,T1110.003
attack-pattern--69b8fd78-40e8-4600-ae4d-662c9d7afdb3,attack-pattern,External Proxy,T1090.002
attack-pattern--69e5226d-05dc-4f15-95d7-44f5ed78d06e,attack-pattern,Web Portal Capture,T1056.003
attack-pattern--69f897fd-12a9-4c89-ad6a-46d2f3c38262,attack-pattern,Email Addresses,T1589.002
attack-pattern--6a3be63a-64c5-4678-a036-03ff8fc35300,attack-pattern,Re-opened Applications,T1164
attack-pattern--6a5848a8-6201-4a2c-8a6a-ca5af8c6f3df,attack-pattern,Indicator Blocking,T1054
attack-pattern--6a5d222a-a7e0-4656-b110-782c33098289,attack-pattern,Spearphishing Voice,T1598.004
attack-pattern--6aabc5ec-eae6-422c-8311-38d45ee9838a,attack-pattern,Redundant Access,T1108
attack-pattern--6aac77c4-eaf2-4366-8c13-ce50ab951f38,attack-pattern,Spearphishing Attachment,T1193
attack-pattern--6add2ab5-2711-4e9d-87c8-7a0be8531530,attack-pattern,Cached Domain Credentials,T1003.005
attack-pattern--6b57dc31-b814-4a03-8706-28bc20d739c4,attack-pattern,SSH Authorized Keys,T1098.004
attack-pattern--6be14413-578e-46c1-8304-310762b3ecd5,attack-pattern,Kernel Modules and Extensions,T1215
attack-pattern--6c174520-beea-43d9-aac6-28fb77f3e446,attack-pattern,Security Support Provider,T1101
attack-pattern--6c2957f9-502a-478c-b1dd-d626c0659413,attack-pattern,Network Security Appliances,T1590.006
attack-pattern--6d4a7fb3-5a24-42be-ae61-6728a2b581f6,attack-pattern,Image File Execution Options Injection,T1546.012
attack-pattern--6e3bd510-6b33-41a4-af80-2d80f3ee0071,attack-pattern,Odbcconf,T1218.008
attack-pattern--6e561441-8431-4773-a9b8-ccf28ef6a968,attack-pattern,Search Engines,T1593.002
attack-pattern--6e6845c2-347a-4a6f-a2d1-b74a18ebd352,attack-pattern,LSASS Driver,T1177
attack-pattern--6ee2dc99-91ad-4534-a7d8-a649358c331f,attack-pattern,Business Relationships,T1591.002
attack-pattern--6fa224c7-5091-4595-bf15-3fc9fe2f2c7c,attack-pattern,Temporary Elevated Cloud Access,T1548.005
attack-pattern--6faf650d-bf31-4eb4-802d-1000cf38efaf,attack-pattern,Video Capture,T1125
attack-pattern--6fb6408c-0db3-41d9-a3a1-a32e5f16454e,attack-pattern,Gatekeeper Bypass,T1144
attack-pattern--6ff403bc-93e3-48be-8687-e102fdba8c88,attack-pattern,Software Packing,T1045
attack-pattern--7007935a-a8a7-4c0b-bd98-4e85be8ed197,attack-pattern,Process Doppelgänging,T1055.013
attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,attack-pattern,System Network Configuration Discovery,T1016
attack-pattern--70857657-bd0b-4695-ad3e-b13f92cac1b4,attack-pattern,Delete Cloud Instance,T1578.003
attack-pattern--70910fbd-58dc-4c1c-8c48-814d11fcd022,attack-pattern,Code Repositories,T1593.003
attack-pattern--70d81154-b187-45f9-8ec5-295d01255979,attack-pattern,Executable Installer File Permissions Weakness,T1574.005
attack-pattern--70e52b04-2a0c-4cea-9d18-7149f1df9dc5,attack-pattern,Accessibility Features,T1546.008
attack-pattern--723e3a2b-ca0d-4daa-ada8-82ea35d3733a,attack-pattern,PowerShell Profile,T1504
attack-pattern--72b5ef57-325c-411b-93ca-a3ca6fa17e31,attack-pattern,SIP and Trust Provider Hijacking,T1198
attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08,attack-pattern,Account Discovery,T1087
attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea,attack-pattern,Proxy,T1090
attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,attack-pattern,Command and Scripting Interpreter,T1059
attack-pattern--74d2a63f-3c7b-4852-92da-02d8fbab16da,attack-pattern,Indicator Blocking,T1562.006
attack-pattern--7610cada-1499-41a4-b3dd-46467b68d177,attack-pattern,Domain Account,T1136.002
attack-pattern--76551c52-b111-4884-bc47-ff3e728f0156,attack-pattern,Employee Names,T1589.003
attack-pattern--767dbf9e-df3f-45cb-8998-4903ab5f80c0,attack-pattern,Domain Trust Discovery,T1482
attack-pattern--768dce68-8d0d-477a-b01d-0eea98b963a1,attack-pattern,Golden Ticket,T1558.001
attack-pattern--772bc7a8-a157-42cc-8728-d648e25c7fe7,attack-pattern,Component Object Model and Distributed COM,T1175
attack-pattern--774a3188-6ba9-4dc4-879d-d54ee48a5ce9,attack-pattern,Automated Exfiltration,T1020
attack-pattern--774ad5bb-2366-4c13-a8a9-65e50b292e7c,attack-pattern,Client Configurations,T1592.004
attack-pattern--77532a55-c283-4cd2-bc5d-2d0b65e9d88c,attack-pattern,Disable or Modify Cloud Firewall,T1562.007
attack-pattern--77eae145-55db-4519-8ae5-77b0c7215d69,attack-pattern,Right-to-Left Override,T1036.002
attack-pattern--7807d3a4-a885-4639-a786-c1ed41484970,attack-pattern,Malware,T1588.001
attack-pattern--791481f8-e96a-41be-b089-a088763083d4,attack-pattern,Component Firmware,T1542.002
attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,attack-pattern,Indicator Removal,T1070
attack-pattern--79a4052e-1a89-4b09-aea6-51f1d11fe19c,attack-pattern,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,T1048.001
attack-pattern--79a47ad0-fc3b-4821-9f01-a026b1ddba21,attack-pattern,Office Template Macros,T1137.001
attack-pattern--79da0971-3147-4af6-a4f5-e8cd447cd795,attack-pattern,Virtual Private Server,T1583.003
attack-pattern--7ad38ef1-381a-406d-872a-38b136eb5ecc,attack-pattern,Confluence,T1213.001
attack-pattern--7b211ac6-c815-4189-93a9-ab415deca926,attack-pattern,Pass the Ticket,T1550.003
attack-pattern--7b50a1d3-4ca7-45d1-989d-a6503f04bfe1,attack-pattern,Container Administration Command,T1609
attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,attack-pattern,File and Directory Discovery,T1083
attack-pattern--7bd9c723-2f78-4309-82c5-47cad406572b,attack-pattern,Dynamic Resolution,T1568
attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c,attack-pattern,Masquerade Task or Service,T1036.004
attack-pattern--7c0f17c9-1af6-4628-9cbd-9e45482dd605,attack-pattern,Asynchronous Procedure Call,T1055.004
attack-pattern--7c46b364-8496-4234-8a56-f7e6727e21e1,attack-pattern,Traffic Duplication,T1020.001
attack-pattern--7c93aa74-4bc0-4a9e-90ea-f25f86301566,attack-pattern,Application Shimming,T1138
attack-pattern--7d20fff9-8751-404e-badd-ccd71bda0236,attack-pattern,Plist File Modification,T1647
attack-pattern--7d57b371-10c2-45e5-b3cc-83a8fb380e4c,attack-pattern,AppCert DLLs,T1546.009
attack-pattern--7d6f590f-544b-45b4-9a42-e0805f342af3,attack-pattern,CMSTP,T1191
attack-pattern--7d751199-05fa-4a72-920f-85df4506c76c,attack-pattern,Multi-hop Proxy,T1188
attack-pattern--7d77a07d-02fe-4e88-8bd9-e9c008c01bf0,attack-pattern,Email Forwarding Rule,T1114.003
attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e,attack-pattern,Data Staged,T1074
attack-pattern--7de1f7ac-5d0c-4c9c-8873-627202205331,attack-pattern,Steal or Forge Authentication Certificates,T1649
attack-pattern--7decb26c-715c-40cf-b7e0-026f7d7cc215,attack-pattern,Device Registration,T1098.005
attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475,attack-pattern,System Network Connections Discovery,T1049
attack-pattern--7e3beebd-8bfe-4e7b-a892-e44ab06a75f9,attack-pattern,Compromise Infrastructure,T1584
attack-pattern--7e7c2fba-7cca-486c-9582-4c1bb2851961,attack-pattern,Mark-of-the-Web Bypass,T1553.005
attack-pattern--7efba77e-3bc4-4ca5-8292-d8201dcd64b5,attack-pattern,Disable Crypto Hardware,T1600.002
attack-pattern--7f0ca133-88c4-40c6-a62f-b3083a7fbc2e,attack-pattern,Pre-OS Boot,T1542
attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44,attack-pattern,Scripting,T1064
attack-pattern--800f9819-7007-4540-a520-40e655876800,attack-pattern,Build Image on Host,T1612
attack-pattern--804c042c-cfe6-449e-bc1a-ba0a998a70db,attack-pattern,Shared Webroot,T1051
attack-pattern--806a49c4-970d-43f9-9acc-ac0ee11e6662,attack-pattern,Portable Executable Injection,T1055.002
attack-pattern--808e6329-ca91-4b87-ac2d-8eadc5f8f327,attack-pattern,Verclsid,T1218.012
attack-pattern--81033c3b-16a4-46e4-8fed-9b030dd03c4a,attack-pattern,Compromise Accounts,T1586
attack-pattern--810aa4ad-61c9-49cb-993f-daa06199421d,attack-pattern,Launchctl,T1569.001
attack-pattern--810d8072-afb6-4a56-9ee7-86379ac4a6f3,attack-pattern,Botnet,T1584.005
attack-pattern--818302b2-d640-477b-bf88-873120ce85c4,attack-pattern,Network Device CLI,T1059.008
attack-pattern--8187bd2a-866f-4457-9009-86b0ddedffa3,attack-pattern,Bash History,T1552.003
attack-pattern--824add00-99a1-4b15-9a2d-6c5683b7b497,attack-pattern,Downgrade Attack,T1562.010
attack-pattern--8252f135-ed26-4ce1-ae61-f26e94429a19,attack-pattern,XPC Services,T1559.003
attack-pattern--82caa33e-d11a-433a-94ea-9b5a5fbef81d,attack-pattern,Virtualization/Sandbox Evasion,T1497
attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,attack-pattern,Web Service,T1102
attack-pattern--837f9164-50af-4ac0-8219-379d8a74cefc,attack-pattern,Credentials In Files,T1552.001
attack-pattern--83a766f8-1501-4b3a-a2de-2e2849e8dfc1,attack-pattern,DNS Calculation,T1568.003
attack-pattern--840a987a-99bd-4a80-a5c9-0cb2baa6cade,attack-pattern,Mshta,T1218.005
attack-pattern--84601337-6a55-4ad7-9c35-79e0d1ea2ab3,attack-pattern,Login Items,T1547.015
attack-pattern--84771bc3-f6a0-403e-b144-01af70e5fda0,attack-pattern,Stage Capabilities,T1608
attack-pattern--84ae8255-b4f4-4237-b5c5-e717405a9701,attack-pattern,Link Target,T1608.005
attack-pattern--84e02621-8fdf-470f-bd58-993bb6a89d91,attack-pattern,Multi-Stage Channels,T1104
attack-pattern--851e071f-208d-4c79-adc6-5974c85c78f3,attack-pattern,Financial Theft,T1657
attack-pattern--853c4192-4311-43e1-bfbb-b11b14911852,attack-pattern,Execution Guardrails,T1480
attack-pattern--8565825b-21c8-4518-b75e-cbc4c717a156,attack-pattern,Cloud Storage Object Discovery,T1619
attack-pattern--861b8fd2-57f3-4ee1-ab5d-c19c3b8c7a4a,attack-pattern,Web Cookies,T1606.001
attack-pattern--866d0d6d-02c6-42bd-aa2f-02907fdc0969,attack-pattern,Log Enumeration,T1654
attack-pattern--86850eff-2729-40c3-b85e-c4af26da4a2d,attack-pattern,Token Impersonation/Theft,T1134.001
attack-pattern--86a96bf6-cf8b-411c-aaeb-8959944d64f7,attack-pattern,Exfiltration to Code Repository,T1567.001
attack-pattern--8861073d-d1b8-4941-82ce-dce621d398f0,attack-pattern,Cloud Services,T1021.007
attack-pattern--8868cb5b-d575-4a60-acb2-07d37389a2fd,attack-pattern,Port Knocking,T1205.001
attack-pattern--887274fc-2d63-4bdc-82f3-fae56d1d5fdc,attack-pattern,LNK Icon Smuggling,T1027.012
attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54,attack-pattern,Web Services,T1583.006
attack-pattern--890c9858-598c-401d-a4d5-c67ebcdd703a,attack-pattern,Steal Application Access Token,T1528
attack-pattern--8982a661-d84c-48c0-b4ec-1db29c6cf3bc,attack-pattern,Spearphishing Attachment,T1598.002
attack-pattern--8a2f40cf-8325-47f9-96e4-b1ca4c7389bd,attack-pattern,Additional Cloud Credentials,T1098.001
attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,attack-pattern,User Execution,T1204
attack-pattern--8c41090b-aa47-4331-986b-8c9a51a91103,attack-pattern,Internal Defacement,T1491.001
attack-pattern--8c4aef43-48d5-49aa-b2af-c0cd58d30c3d,attack-pattern,Hidden Users,T1564.002
attack-pattern--8cdeb020-e31e-4f88-a582-f53dcfbda819,attack-pattern,Make and Impersonate Token,T1134.003
attack-pattern--8d7bd4f5-3a89-4453-9c82-2c8894d5655e,attack-pattern,Group Policy Preferences,T1552.006
attack-pattern--8df54627-376c-487c-a09c-7d2b5620f56e,attack-pattern,Control Panel Items,T1196
attack-pattern--8e350c1d-ac79-4b5c-bd4e-7476d7e84ec5,attack-pattern,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,T1048.002
attack-pattern--8f104855-e5b7-4077-b1f5-bc3103b41abe,attack-pattern,Cloud Account,T1087.004
attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,attack-pattern,Process Discovery,T1057
attack-pattern--8f504411-cb96-4dac-a537-8d2bb7679c59,attack-pattern,Impair Command History Logging,T1562.003
attack-pattern--8faedf87-dceb-4c35-b2a2-7286f59a3bc3,attack-pattern,Launchd,T1053.004
attack-pattern--90c4a591-d02d-490b-92aa-619d9701ac04,attack-pattern,Network Provider DLL,T1556.008
attack-pattern--910906dd-8c0a-475a-9cc1-5e029e2fad58,attack-pattern,Windows Management Instrumentation Event Subscription,T1546.003
attack-pattern--91177e6d-b616-4a03-ba4b-f3b32f7dda75,attack-pattern,CDNs,T1596.004
attack-pattern--91541e7e-b969-40c6-bbd8-1b5352ec2938,attack-pattern,User Activity Based Checks,T1497.002
attack-pattern--91ce1ede-107f-4d8b-bf4c-735e8789c94b,attack-pattern,Input Prompt,T1141
attack-pattern--926d8cfd-1d0d-4da2-ab49-3ca10ec3f3b5,attack-pattern,Cloud Accounts,T1585.003
attack-pattern--92a78814-b191-47ca-909c-1ccfe3777414,attack-pattern,Software Deployment Tools,T1072
attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,attack-pattern,Exfiltration Over C2 Channel,T1041
