source_dataset,source_object_id,source_object_external_id,source_object_name,source_object_type,relationship,target_object_id,target_object_external_id,target_object_name,target_object_type,target_dataset
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--c664c247-cc54-4a72-9428-782afacc3cae,CA-7,Continuous Monitoring,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--0b2390bd-743f-4aa7-94c3-57fa7bde553c,CA-9,Internal System Connections,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--f5a09b4f-0339-4c01-a687-28d7a667259e,CM-5,Access Restrictions for Change,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--b01590a1-15af-44bb-a85e-736392523119,CM-9,Configuration Management Plan,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--10d7143c-3c45-444e-bde1-573abdc7a176,CP-2,Contingency Plan,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--038b9c15-fd6b-4d8f-84d0-2db2f2f02cea,IR-8,Incident Response Plan,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--43ee827e-6adf-4fdf-8250-a458991577c4,MP-2,Media Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--f37cee58-6869-471a-996f-2fa15d56710e,MP-3,Media Marking,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--19ffc41e-8a49-42c7-bbe5-d331c468e1d4,MP-4,Media Storage,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--bbc89610-be7e-4709-aea2-b567f19c91f9,MP-6,Media Sanitization,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--9bbfa8c1-f72b-4b09-8a5f-b9941f31af58,PL-2,System Security and Privacy Plans,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--da346359-3c60-4c38-ae27-3866c3c24e07,PL-4,Rules of Behavior,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--18ff5bc5-c453-4607-97c3-737661fea0ff,PM-4,Plan of Action and Milestones Process,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--a531c5ad-298e-48d8-bcf1-04e2cc330558,PM-8,Critical Infrastructure Plan,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--0e79872e-6182-427c-94e5-c29920edc403,PM-9,Risk Management Strategy,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--6114a2ba-fc7b-4c61-9b88-4cadec607dd0,PS-2,Position Risk Designation,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--7f41edcb-114f-40f8-8f0a-69c487fc6e7d,PS-6,Access Agreements,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--8b052c23-500e-4d74-a3d1-fcf0bc8c4d7c,PT-2,Authority to Process Personally Identifiable Information,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--5e364396-8f84-4937-aa6f-6fd27547c796,PT-3,Personally Identifiable Information Processing Purposes,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--6f4e3c64-2fed-444d-b38a-dc39f3742ce6,RA-2,Security Categorization,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--056d4596-b8dd-4c82-a953-5743a9973269,RA-3,Risk Assessment,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--6b7e0e59-3ec9-4a46-b881-19618d17fc2d,SA-5,System Documentation,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--f173c67a-e874-480b-9a5f-a1c3a5ac14ee,SA-8,Security and Privacy Engineering Principles,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,related-to,course-of-action--db7c77d8-066e-46f9-8a81-3bc0831a75a1,SR-2,Supply Chain Risk Management Plan,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--7c46b364-8496-4234-8a56-f7e6727e21e1,T1020.001,Traffic Duplication,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,T1070,Indicator Removal,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--6495ae23-3ab4-43c5-a94f-5638a2c31fd2,T1070.001,Clear Windows Event Logs,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--f005e783-57d4-4837-88ad-dbe7faee1c51,T1550.001,Application Access Token,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--3fc01293-ef5e-41c6-86ce-61f10706b64a,T1558,Steal or Forge Kerberos Tickets,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--f2877f7f-9a4c-4251-879f-1224e3006bee,T1558.003,Kerberoasting,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--ac9e6b22-11bf-45d7-9181-c1cb08360931,T1565,Data Manipulation,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--1cfcb312-b8d7-47a4-b560-4b16cc677292,T1565.001,Stored Data Manipulation,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--d0613359-5781-4fd2-b5be-c269270be1f6,T1565.002,Transmitted Data Manipulation,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--52759bf1-fe12-4052-ace6-c5b0cf7dd7fd,T1602.002,Network Device Configuration Dump,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,T1003,OS Credential Dumping,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--2bce5b30-7014-4a5d-ade7-12913fe6ac36,T1070.002,Clear Linux or Mac System Logs,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--1608f3e1-598a-42f4-a01a-2e252e81728f,T1114,Email Collection,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--1e9eb839-294b-48cc-b0d3-c45555a2a004,T1114.001,Local Email Collection,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--b4694861-542c-48ea-9eb1-10d356e7140a,T1114.002,Remote Email Collection,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--7d77a07d-02fe-4e88-8bd9-e9c008c01bf0,T1114.003,Email Forwarding Rule,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--67720091-eee3-4d2d-ae16-8264567f6f5b,T1548,Abuse Elevation Control Mechanism,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--b84903f0-c7d5-435d-a69e-de47cc3578c0,T1548.004,Elevated Execution with Prompt,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517,T1552,Unsecured Credentials,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--60b508a1-6a5e-46b1-821a-9f7b78752abf,T1552.004,Private Keys,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--cabe189c-a0e3-4965-a473-dcff00f17213,T1557.002,ARP Cache Poisoning,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--d273434a-448e-4598-8e14-607f4a0d5e27,T1558.002,Silver Ticket,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--3986e7fd-a8e9-4ecb-bfc6-55920855912b,T1558.004,AS-REP Roasting,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--0ad7bc5c-235a-4048-944b-3b286676cb74,T1602,Data from Configuration Repository,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--ee7ff928-801c-4f34-8a99-3df965e581a5,T1602.001,SNMP (MIB Dump),attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24,T1003.003,NTDS,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--3257eb21-f9a7-4430-8de1-d8b6e288f529,T1040,Network Sniffing,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619,T1119,Automated Collection,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--3298ce88-1628-43b1-87d9-0b5336b193d7,T1530,Data from Cloud Storage,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--035bb001-ab69-4a0b-9f6c-2de8b09e1b9d,T1557,Adversary-in-the-Middle,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--83703b26-2eaa-401a-8f67-a962c8de9835,SI-12,Information Management and Retention,course-of-action,mitigates,attack-pattern--438c967d-3996-4870-bfc2-3954752a1927,T1070.008,Clear Mailbox Data,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--4fe8894c-8cf3-49f6-9e91-cff511e155dc,AC-3,Access Enforcement,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--e871fe9c-bb48-453b-8234-b332300a0288,AC-5,Separation of Duties,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--23cd3389-ab35-4548-8174-5b4933aaf912,AC-6,Least Privilege,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--eedd72e7-5e15-4449-a671-04c80a9a0073,AC-17,Remote Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--a5c5676c-9b7b-485c-aff0-e2f298479eb2,AC-18,Wireless Access,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--93fcc403-aa8e-47d0-9e1f-af203f7cb2d5,AC-20,Use of External Systems,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--d16056e0-d724-44f0-9a92-5a27d69c010c,AC-24,Access Control Decisions,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--6bb18c2e-0a97-4419-8b15-5ab16f9e011d,AU-2,Event Logging,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--8d2898aa-9e76-4144-8d2d-fd15a48b480b,AU-12,Audit Record Generation,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--f5a09b4f-0339-4c01-a687-28d7a667259e,CM-5,Access Restrictions for Change,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--19bb48de-2dba-484f-a9eb-4dc99d964d36,IA-2,Identification and Authentication (organizational Users),course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--02e492ea-e0cd-4f16-a2ac-8ae5870fc759,IA-4,Identifier Management,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--0eb596ea-0a61-402c-b0d3-6f3ff511be61,IA-5,Authenticator Management,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--5ecb005c-f378-406d-bf99-95b4fcb0bca7,IA-8,Identification and Authentication (non-organizational Users),course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--b8459298-6ce9-4507-a421-e4eb8a5fb387,MA-3,Maintenance Tools,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--3881954b-6c13-4c1c-9415-2ed5d5d92c8e,MA-5,Maintenance Personnel,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--5f32f5a2-4108-405e-87e0-fbe3ddf608da,PE-2,Physical Access Authorizations,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--da346359-3c60-4c38-ae27-3866c3c24e07,PL-4,Rules of Behavior,course-of-action,nist-sp-800-53-r5
nist-sp-800-53-r5,course-of-action--e98c8d4b-661f-4358-88b8-225bc0a51d5b,AC-2,Account Management,course-of-action,related-to,course-of-action--6114a2ba-fc7b-4c61-9b88-4cadec607dd0,PS-2,Position Risk Designation,course-of-action,nist-sp-800-53-r5
